character,frame,time_s,speed_m_s,distance_m,activated
Silence Suzuka,12,0.7992,17.495160152662937,9.143380376740565,
Silence Suzuka,13,0.8658,17.524795281817372,10.303934702861353,
Silence Suzuka,14,0.9324,17.554430410971808,11.466360489647618,
Silence Suzuka,15,0.999,17.584065540126243,12.635455873183727,
Silence Suzuka,16,1.0656,17.61370066928068,13.801870727548284,
Silence Suzuka,17,1.1322,17.643335798435114,14.974916668504648,
Silence Suzuka,18,1.1988,17.67297092758955,16.145071451269597,
Silence Suzuka,19,1.2654,17.702606056743985,17.31723002751121,
Silence Suzuka,20,1.332,17.73224118589842,18.49618414438121,
Silence Suzuka,21,1.3986,17.761876315052856,19.672302651094398,
Silence Suzuka,22,1.4652,17.79151144420729,20.85520974814318,
Silence Suzuka,23,1.5318,17.821146573361727,22.035112876739902,
Silence Suzuka,24,1.5984,17.850781702516162,23.21694415856227,
Silence Suzuka,25,1.665,17.880416831670598,24.405767901575175,
Silence Suzuka,26,1.7316,17.910051960825033,25.59150414621707,
Silence Suzuka,27,1.7982,17.93968708997947,26.78427993856221,
Silence Suzuka,28,1.8648,17.969322219133904,27.974023161345727,
Silence Suzuka,29,1.9314,17.99895734828834,29.170744860004238,
Silence Suzuka,30,1.998,18.028592477442775,30.36417168644694,
Silence Suzuka,31,2.0646,18.05822760659721,31.55973297353357,
Silence Suzuka,32,2.1312,18.087862735751646,32.7623830907996,
Silence Suzuka,33,2.1978000000000004,18.11749786490608,33.9616602786959,
Silence Suzuka,34,2.2644000000000006,18.147132994060517,35.16825752118205,
Silence Suzuka,35,2.331000000000001,18.176768123214952,36.37156911620187,
Silence Suzuka,36,2.397600000000001,18.206403252369388,37.57666463350714,
Silence Suzuka,37,2.4642000000000013,18.236038381523823,38.78919722961798,
Silence Suzuka,38,2.5308000000000015,18.26567351067826,39.998189625156925,
Silence Suzuka,39,2.5974000000000017,18.295308639832694,41.21467321922575,
Silence Suzuka,40,2.664000000000002,18.32494376898713,42.427537141636584,
Silence Suzuka,41,2.730600000000002,18.354578898141565,43.642351710940254,
Silence Suzuka,42,2.7972000000000024,18.384214027296,44.86476666555648,
Silence Suzuka,43,2.8638000000000026,18.413849156450436,46.08347231415287,
Silence Suzuka,44,2.930400000000003,18.44348428560487,47.3038774706526,
Silence Suzuka,45,2.997000000000003,18.473119414759307,48.53221352407389,
Silence Suzuka,46,3.063600000000003,18.502754543913742,49.75670160579035,
Silence Suzuka,47,3.1302000000000034,18.532389673068177,50.988985058415004,
Silence Suzuka,48,3.1968000000000036,18.562024802222613,52.21729714015087,
Silence Suzuka,49,3.263400000000004,18.59165993137705,53.44735898694323,
Silence Suzuka,50,3.330000000000004,18.621295060531484,54.68556353837294,
Silence Suzuka,51,3.3966000000000043,18.65093018968592,55.91977294191718,
Silence Suzuka,52,3.4632000000000045,18.680565318840355,57.16192489255026,
Silence Suzuka,53,3.5298000000000047,18.71020044799479,58.399732724884934,
Silence Suzuka,54,3.596400000000005,18.739835577149226,59.639547052339445,
Silence Suzuka,55,3.663000000000005,18.76947070630366,60.887620101777586,
Silence Suzuka,56,3.7296000000000054,18.799105835458096,62.13135963210323,
Silence Suzuka,57,3.7962000000000056,18.828740964612532,63.37692214154342,
Silence Suzuka,58,3.862800000000006,18.858376093766967,64.63091628978661,
Silence Suzuka,59,3.929400000000006,18.888011222921403,65.88027713504084,
Silence Suzuka,60,3.996000000000006,18.917646352075838,67.1382186824874,
Silence Suzuka,61,4.062600000000006,18.947281481230274,68.39162051849429,
Silence Suzuka,62,4.129200000000006,18.97691661038471,69.64676550884698,
Silence Suzuka,63,4.195800000000006,19.006551739539145,70.9106281550986,
Silence Suzuka,64,4.262400000000007,19.03618686869358,72.16969074760195,
Silence Suzuka,65,4.329000000000007,19.065821997848015,73.43047725062188,
Silence Suzuka,66,4.395600000000007,19.09545712700245,74.70026099567855,
Silence Suzuka,67,4.462200000000007,19.125092256156886,75.96500722760177,
Silence Suzuka,68,4.5288000000000075,19.154727385311322,77.23873837186183,
Silence Suzuka,69,4.595400000000008,19.184362514465757,78.5072942758193,
Silence Suzuka,70,4.662000000000008,19.213997643620193,79.77757235839064,
Silence Suzuka,71,4.728600000000008,19.243632772774628,81.05722460145574,
Silence Suzuka,72,4.795200000000008,19.273267901929064,82.33137539869804,
Silence Suzuka,73,4.861800000000009,19.3029030310835,83.60741679422492,
Silence Suzuka,74,4.928400000000009,19.332538160237934,84.89299013609508,
Silence Suzuka,75,4.995000000000009,19.36217328939237,86.17284294793596,
Silence Suzuka,76,5.061600000000009,19.391808418546805,87.45444048428244,
Silence Suzuka,77,5.128200000000009,19.42144354770124,88.74593492495767,
Silence Suzuka,78,5.19480000000001,19.451078676855676,90.03137577830468,
Silence Suzuka,79,5.26140000000001,19.48071380601011,91.31871684969684,
Silence Suzuka,80,5.32800000000001,19.510348935164547,92.61613238917711,
Silence Suzuka,81,5.39460000000001,19.539984064318983,93.90724613996323,
Silence Suzuka,82,5.4612000000000105,19.56,95.20860907864687,
Silence Suzuka,83,5.527800000000011,19.56,96.50297361093051,
Silence Suzuka,84,5.594400000000011,19.56,97.7970708800635,
Silence Suzuka,85,5.661000000000011,19.56,99.09976576908635,
Silence Suzuka,86,5.727600000000011,19.56,100.39364377109644,
Silence Suzuka,87,5.794200000000012,19.56,101.68736612793766,
Silence Suzuka,88,5.860800000000012,19.56,102.99006212793766,
Silence Suzuka,89,5.927400000000012,19.56,104.28367555960801,
Silence Suzuka,90,5.994000000000012,19.56,105.5769211914982,
Silence Suzuka,91,6.060600000000012,19.56,106.8796171914982,
Silence Suzuka,92,6.127200000000013,19.56,108.17285295944741,
Silence Suzuka,93,6.193800000000013,19.56,109.46585290793229,
Silence Suzuka,94,6.260400000000013,19.56,110.76854890793228,
Silence Suzuka,95,6.327000000000013,19.56,112.06143321051589,
Silence Suzuka,96,6.3936000000000135,19.56,113.35397008684983,
Silence Suzuka,97,6.460200000000014,19.56,114.65666608684982,
Silence Suzuka,98,6.526800000000014,19.56,115.94917480380995,
Silence Suzuka,99,6.593400000000014,19.56,117.25187080380995,
Silence Suzuka,100,6.660000000000014,19.56,118.5442232108879,
Silence Suzuka,101,6.726600000000015,19.56,119.83635723836886,
Silence Suzuka,102,6.793200000000015,19.56,121.13905323836886,
Silence Suzuka,103,6.859800000000015,19.56,122.43099876860336,
Silence Suzuka,104,6.926400000000015,19.56,123.72258290617775,
Silence Suzuka,105,6.993000000000015,19.56,125.02527890617775,
Silence Suzuka,106,7.059600000000016,19.56,126.31653745240904,
Silence Suzuka,107,7.126200000000016,19.56,127.60778244171765,
Silence Suzuka,108,7.192800000000016,19.56,128.91047844171766,
Silence Suzuka,109,7.259400000000016,19.56,130.2017787408923,
Silence Suzuka,110,7.3260000000000165,19.56,131.4927297924343,
Silence Suzuka,111,7.392600000000017,19.56,132.7954257924343,
Silence Suzuka,112,7.459200000000017,19.56,134.08654689152564,
Silence Suzuka,113,7.525800000000017,19.56,135.3774805072763,
Silence Suzuka,114,7.592400000000017,19.56,136.6801656909802,
Silence Suzuka,115,7.659000000000018,19.56,137.97095961675385,
Silence Suzuka,116,7.725600000000018,19.56,139.27364283593226,
Silence Suzuka,117,7.792200000000018,19.56,140.56441853672766,
Silence Suzuka,118,7.858800000000018,19.56,141.8556866463744,
Silence Suzuka,119,7.925400000000018,19.56,143.15836438258148,
Silence Suzuka,120,7.992000000000019,19.56,144.45102761967703,
Silence Suzuka,121,8.058600000000018,19.56,145.74498791347037,
Silence Suzuka,122,8.125200000000017,19.56,147.04768391347037,
Silence Suzuka,123,8.191800000000017,19.56,148.35037991347036,
Silence Suzuka,124,8.258400000000016,19.56,149.6013371025933,
Silence Suzuka,125,8.325000000000015,19.56,150.9040331025933,
Silence Suzuka,126,8.391600000000015,19.56,152.09179658650157,
Silence Suzuka,127,8.458200000000014,19.56,153.28703859930036,
Silence Suzuka,128,8.524800000000013,19.56,154.58973459930036,
Silence Suzuka,129,8.591400000000013,19.56,155.80446974827746,
Silence Suzuka,130,8.658000000000012,19.56,157.10716574827745,
Silence Suzuka,131,8.724600000000011,19.56,158.32992135753443,
Silence Suzuka,132,8.79120000000001,19.56,159.5564188006512,
Silence Suzuka,133,8.85780000000001,19.56,160.8590560545039,
Silence Suzuka,134,8.92440000000001,19.56,162.09581803091612,
Silence Suzuka,135,8.991000000000009,19.56,163.33354100034353,
Silence Suzuka,136,9.057600000000008,19.56,164.63613945969908,
Silence Suzuka,137,9.124200000000007,19.56,165.88119837298842,
Silence Suzuka,138,9.190800000000007,19.56,167.18380207960627,
Silence Suzuka,139,9.257400000000006,19.56,168.4328507260199,
Silence Suzuka,140,9.324000000000005,19.56,169.68346832192788,
Silence Suzuka,141,9.390600000000004,19.56,170.98616432192787,
Silence Suzuka,142,9.457200000000004,19.56,172.24064883585731,
Silence Suzuka,143,9.523800000000003,19.56,173.49548514011886,
Silence Suzuka,144,9.590400000000002,19.56,174.79818114011886,
Silence Suzuka,145,9.657000000000002,19.56,176.05628969596768,
Silence Suzuka,146,9.723600000000001,19.56,177.31491672580702,
Silence Suzuka,147,9.7902,19.56,178.61758443708305,
Silence Suzuka,148,9.8568,19.56,179.87928425446907,
Silence Suzuka,149,9.923399999999999,19.56,181.18192708098348,
Silence Suzuka,150,9.989999999999998,19.56,182.44488568844977,
Silence Suzuka,151,10.056599999999998,19.56,183.70699176516416,
Silence Suzuka,152,10.123199999999997,19.56,185.00965122228888,
Silence Suzuka,153,10.189799999999996,19.56,186.27344276270264,
Silence Suzuka,154,10.256399999999996,19.56,187.5365783604058,
Silence Suzuka,155,10.322999999999995,19.56,188.83926550309266,
Silence Suzuka,156,10.389599999999994,19.56,190.1040077833527,
Silence Suzuka,157,10.456199999999994,19.56,191.36808671468702,
Silence Suzuka,158,10.522799999999993,19.56,192.67078271468702,
Silence Suzuka,159,10.589399999999992,19.56,193.93651627224213,
Silence Suzuka,160,10.655999999999992,19.56,195.23921227224213,
Silence Suzuka,161,10.722599999999991,19.56,196.505032585676,
Silence Suzuka,162,10.78919999999999,19.56,197.7692371675113,
Silence Suzuka,163,10.85579999999999,19.56,199.0719331675113,
Silence Suzuka,164,10.922399999999989,19.56,200.33670464272282,
Silence Suzuka,165,10.988999999999988,19.56,201.59955336880478,
Silence Suzuka,166,11.055599999999988,19.56,202.90217697783615,
Silence Suzuka,167,11.122199999999987,19.56,204.16552936832684,
Silence Suzuka,168,11.188799999999986,19.56,205.42704488665652,
Silence Suzuka,169,11.255399999999986,19.56,206.7297087206395,
Silence Suzuka,170,11.321999999999985,19.56,207.99171311717402,
Silence Suzuka,171,11.388599999999984,19.56,209.294409117174,
Silence Suzuka,172,11.455199999999984,19.56,210.55539349697648,
Silence Suzuka,173,11.521799999999983,19.56,211.81331019398456,
Silence Suzuka,174,11.588399999999982,19.56,213.11600619398456,
Silence Suzuka,175,11.654999999999982,19.56,214.37364959701924,
Silence Suzuka,176,11.721599999999981,19.56,215.62777073135476,
Silence Suzuka,177,11.78819999999998,19.56,216.93037967470374,
Silence Suzuka,178,11.85479999999998,19.56,218.18410962323807,
Silence Suzuka,179,11.921399999999979,19.56,219.4332538753124,
Silence Suzuka,180,11.987999999999978,19.56,220.7359498753124,
Silence Suzuka,181,12.054599999999978,19.56,221.9835582699087,
Silence Suzuka,182,12.121199999999977,19.56,223.2862542699087,
Silence Suzuka,183,12.187799999999976,19.56,224.53028095870812,
Silence Suzuka,184,12.254399999999976,19.56,225.7677265115069,
Silence Suzuka,185,12.320999999999975,19.56,227.07035146556473,
Silence Suzuka,186,12.387599999999974,19.56,228.30602990591478,
Silence Suzuka,187,12.454199999999974,19.56,229.53176562935226,
Silence Suzuka,188,12.520799999999973,19.56,230.83446162935226,
Silence Suzuka,189,12.587399999999972,19.56,232.0565927369488,
Silence Suzuka,190,12.653999999999971,19.56,233.2654763621328,
Silence Suzuka,191,12.72059999999997,19.56,234.5680339840825,
Silence Suzuka,192,12.78719999999997,19.56,235.77180357045017,
Silence Suzuka,193,12.85379999999997,19.56,237.07449957045017,
Silence Suzuka,194,12.920399999999969,19.56,238.2648989445934,
Silence Suzuka,195,12.986999999999968,19.56,239.42979822046289,
Silence Suzuka,196,13.053599999999967,19.56,240.73247957785662,
Silence Suzuka,197,13.120199999999967,19.56,241.88621046669317,
Silence Suzuka,198,13.186799999999966,19.56,243.18890646669317,
Silence Suzuka,199,13.253399999999965,19.56,244.32874988246144,
Silence Suzuka,200,13.319999999999965,19.56,245.63144588246143,
Silence Suzuka,201,13.386599999999964,19.56,246.93414188246143,
Silence Suzuka,202,13.453199999999963,19.56,248.2051472617674,
Silence Suzuka,203,13.519799999999963,19.56,249.4731617194085,
Silence Suzuka,204,13.586399999999962,19.56,250.7758577194085,
Silence Suzuka,205,13.652999999999961,19.56,252.03957774981342,
Silence Suzuka,206,13.71959999999996,19.56,253.29804631456537,
Silence Suzuka,207,13.78619999999996,19.56,254.6006719057269,
Silence Suzuka,208,13.85279999999996,19.56,255.8577553866241,
Silence Suzuka,209,13.919399999999959,19.56,257.1604513866241,
Silence Suzuka,210,13.985999999999958,19.56,258.41535500590714,
Silence Suzuka,211,14.052599999999957,19.56,259.6661029673047,
Silence Suzuka,212,14.119199999999957,19.56,260.96879642642244,
Silence Suzuka,213,14.185799999999956,19.56,262.21937435947444,
Silence Suzuka,214,14.252399999999955,19.56,263.4664393920674,
Silence Suzuka,215,14.318999999999955,19.56,264.76905550157204,
Silence Suzuka,216,14.385599999999954,19.56,266.01697465946984,
Silence Suzuka,217,14.452199999999953,19.56,267.26134877618125,
Silence Suzuka,218,14.518799999999953,19.56,268.5640447761813,
Silence Suzuka,219,14.585399999999952,19.56,269.809951606654,
Silence Suzuka,220,14.651999999999951,19.56,271.11264760665404,
Silence Suzuka,221,14.71859999999995,19.56,272.35748695488115,
Silence Suzuka,222,14.78519999999995,19.56,273.5986109609463,
Silence Suzuka,223,14.85179999999995,19.56,274.90130696094633,
Silence Suzuka,224,14.918399999999949,19.56,276.1438929727427,
Silence Suzuka,225,14.984999999999948,19.56,277.38281587234826,
Silence Suzuka,226,15.051599999999947,19.56,278.6854427355851,
Silence Suzuka,227,15.118199999999947,19.56,279.9265811442586,
Silence Suzuka,228,15.184799999999946,19.56,281.22920825835,
Silence Suzuka,229,15.251399999999945,19.56,282.46953297316827,
Silence Suzuka,230,15.317999999999945,19.56,283.70623722066676,
Silence Suzuka,231,15.384599999999944,19.56,285.0089054414403,
Silence Suzuka,232,15.451199999999943,19.56,286.24798000266,
Silence Suzuka,233,15.517799999999943,19.56,287.4832456280067,
Silence Suzuka,234,15.584399999999942,19.56,288.78594162800675,
Silence Suzuka,235,15.650999999999941,19.56,290.02388593278255,
Silence Suzuka,236,15.71759999999994,19.56,291.2580069338811,
Silence Suzuka,237,15.78419999999994,19.56,292.56070293388115,
Silence Suzuka,238,15.85079999999994,19.56,293.7976033671568,
Silence Suzuka,239,15.917399999999938,19.56,295.1002993671568,
Silence Suzuka,240,15.983999999999938,19.56,296.336467552694,
Silence Suzuka,241,16.05059999999994,19.56,297.56902227628746,
Silence Suzuka,242,16.11719999999994,19.56,298.8716644507752,
Silence Suzuka,243,16.18379999999994,19.56,300.10717319655754,
Silence Suzuka,244,16.250399999999942,19.56,301.3387318996728,
Silence Suzuka,245,16.316999999999943,19.56,302.64137512511707,
Silence Suzuka,246,16.383599999999944,19.56,303.8761774013923,
Silence Suzuka,247,16.450199999999946,19.56,305.1788734013923,
Silence Suzuka,248,16.516799999999947,19.56,306.4133075362069,
Silence Suzuka,249,16.583399999999948,19.56,307.6437844601982,
Silence Suzuka,250,16.64999999999995,19.56,308.94648046019825,
Silence Suzuka,251,16.71659999999995,19.56,310.1805371324762,
Silence Suzuka,252,16.78319999999995,19.56,311.41067116075357,
Silence Suzuka,253,16.849799999999952,19.56,312.7133671607536,
Silence Suzuka,254,16.916399999999953,19.56,313.94682546711306,
Silence Suzuka,255,16.982999999999954,19.56,315.24951924635087,
Silence Suzuka,256,17.049599999999955,19.56,316.4826912539774,
Silence Suzuka,257,17.116199999999957,19.56,317.7122746975422,
Silence Suzuka,258,17.182799999999958,19.56,319.0149292026591,
Silence Suzuka,259,17.24939999999996,19.56,320.2478848828249,
Silence Suzuka,260,17.31599999999996,19.56,321.47700999382187,
Silence Suzuka,261,17.38259999999996,19.56,322.7796876045,
Silence Suzuka,262,17.449199999999962,19.56,324.01250240986883,
Silence Suzuka,263,17.515799999999963,19.56,325.24179677760327,
Silence Suzuka,264,17.582399999999964,19.56,326.5444927776033,
Silence Suzuka,265,17.648999999999965,19.56,327.7776170216449,
Silence Suzuka,266,17.715599999999966,19.56,329.08031302164494,
Silence Suzuka,267,17.782199999999968,19.56,330.3134858877107,
Silence Suzuka,268,17.84879999999997,19.56,331.5430510184624,
Silence Suzuka,269,17.91539999999997,19.56,332.8457470184624,
Silence Suzuka,270,17.98199999999997,19.589635129154434,334.07903331318545,
Silence Suzuka,271,18.048599999999972,19.61927025830887,335.31055447410654,
Silence Suzuka,272,18.115199999999973,19.648905387463305,336.6171978733099,
Silence Suzuka,273,18.181799999999974,19.67854051661774,337.85647325785067,
Silence Suzuka,274,18.248399999999975,19.708175645772176,339.1670640562574,
Silence Suzuka,275,18.314999999999976,19.73781077492661,340.4103833402125,
Silence Suzuka,276,18.381599999999978,19.767445904081047,341.6524561668098,
Silence Suzuka,277,18.44819999999998,19.797081033235482,342.9689680640216,
Silence Suzuka,278,18.51479999999998,19.82,344.2189391470163,
Silence Suzuka,279,18.58139999999998,19.82,345.467271739779,
Silence Suzuka,280,18.647999999999982,19.82,346.787283739779,
Silence Suzuka,281,18.714599999999983,19.82,348.03957370695747,
Silence Suzuka,282,18.781199999999984,19.82,349.28865750284575,
Silence Suzuka,283,18.847799999999985,19.82,350.60866950284577,
Silence Suzuka,284,18.914399999999986,19.82,351.86158030536865,
Silence Suzuka,285,18.980999999999987,19.82,353.18157668820226,
Silence Suzuka,286,19.04759999999999,19.82,354.434750458691,
Silence Suzuka,287,19.11419999999999,19.82,355.6849178190993,
Silence Suzuka,288,19.18079999999999,19.82,357.00491378761126,
Silence Suzuka,289,19.247399999999992,19.82,358.2588548786593,
Silence Suzuka,290,19.313999999999993,19.82,359.5101967896319,
Silence Suzuka,291,19.380599999999994,19.82,360.8302087896319,
Silence Suzuka,292,19.447199999999995,19.82,362.085350109407,
Silence Suzuka,293,19.513799999999996,19.82,363.3378401429857,
Silence Suzuka,294,19.580399999999997,19.82,364.65785214298575,
Silence Suzuka,295,19.647,19.82,365.914104205757,
Silence Suzuka,296,19.7136,19.82,367.234116205757,
Silence Suzuka,297,19.7802,19.82,368.4908354206976,
Silence Suzuka,298,19.8468,19.82,369.74500552030906,
Silence Suzuka,299,19.913400000000003,19.82,371.0650175203091,
Silence Suzuka,300,19.980000000000004,19.82,372.32271611661497,
Silence Suzuka,301,20.046600000000005,19.82,373.5779986959472,
Silence Suzuka,302,20.113200000000006,19.82,374.8980106959472,
Silence Suzuka,303,20.179800000000007,19.82,376.15670597402084,
Silence Suzuka,304,20.24640000000001,19.82,377.41330391254803,
Silence Suzuka,305,20.31300000000001,19.82,378.73330258233096,
Silence Suzuka,306,20.37960000000001,19.82,379.99337082803885,
Silence Suzuka,307,20.44620000000001,19.82,381.3133569611024,
Silence Suzuka,308,20.512800000000013,19.82,382.57412742358287,
Silence Suzuka,309,20.579400000000014,19.82,383.8329811859288,
Silence Suzuka,310,20.646000000000015,19.82,385.15299318592884,
Silence Suzuka,311,20.712600000000016,19.82,386.4150552865695,
Silence Suzuka,312,20.779200000000017,19.82,387.67529122935747,
Silence Suzuka,313,20.84580000000002,19.82,388.9953032293575,
Silence Suzuka,314,20.91240000000002,19.82,390.25869950118886,
Silence Suzuka,315,20.97900000000002,19.82,391.52026070788827,
Silence Suzuka,316,21.04560000000002,19.82,392.8402727078883,
Silence Suzuka,317,21.112200000000023,19.82,394.1048514203233,
Silence Suzuka,318,21.178800000000024,19.82,395.3677173024373,
Silence Suzuka,319,21.245400000000025,19.82,396.68770037185857,
Silence Suzuka,320,21.312000000000026,19.82,397.9535526911526,
Silence Suzuka,321,21.378600000000027,19.82,399.2735646911526,
Silence Suzuka,322,21.44520000000003,19.82,400.5400076976114,
Silence Suzuka,323,21.51180000000003,19.82,401.8031949077014,
Silence Suzuka,324,21.57840000000003,19.82,403.12320690770144,
Silence Suzuka,325,21.64500000000003,19.82,404.39944763825923,
Silence Suzuka,326,21.711600000000033,19.82,405.6977594492817,
Silence Suzuka,327,21.778200000000034,19.82,407.0177414177972,
Silence Suzuka,328,21.844800000000035,19.82,408.3377534177972,
Silence Suzuka,329,21.911400000000036,19.82,409.65718200295015,
Silence Suzuka,330,21.978000000000037,19.82,410.97715937675616,
Silence Suzuka,331,22.044600000000038,19.82,412.29646267788956,
Silence Suzuka,332,22.11120000000004,19.82,413.61584990163254,
Silence Suzuka,333,22.17780000000004,19.82,414.9358248031695,
Silence Suzuka,334,22.24440000000004,19.82,416.25522534164395,
Silence Suzuka,335,22.311000000000043,19.82,417.5745834656589,
Silence Suzuka,336,22.377600000000044,19.82,418.89459378588526,
Silence Suzuka,337,22.444200000000045,19.82,420.21397724478555,
Silence Suzuka,338,22.510800000000046,19.82,421.5333979005863,
Silence Suzuka,339,22.577400000000047,19.82,422.85340445712296,
Silence Suzuka,340,22.644000000000048,19.82,424.17278144920647,
Silence Suzuka,341,22.71060000000005,19.82,425.4921617743249,
Silence Suzuka,342,22.77720000000005,19.82,426.81217377432495,
Silence Suzuka,343,22.84380000000005,19.82,428.13160716110207,
Silence Suzuka,344,22.910400000000053,19.82,429.45104262160635,
Silence Suzuka,345,22.977000000000054,19.82,430.77105462160637,
Silence Suzuka,346,23.043600000000055,19.82,432.09044345385325,
Silence Suzuka,347,23.110200000000056,19.82,433.40987115537865,
Silence Suzuka,348,23.176800000000057,19.82,434.7298831553787,
Silence Suzuka,349,23.243400000000058,19.82,436.0492907573224,
Silence Suzuka,350,23.31000000000006,19.82,437.3686912422454,
Silence Suzuka,351,23.37660000000006,19.82,438.6887032422454,
Silence Suzuka,352,23.44320000000006,19.82,440.00814796701803,
Silence Suzuka,353,23.509800000000062,19.82,441.32759110722566,
Silence Suzuka,354,23.576400000000064,19.82,442.6476031072257,
Silence Suzuka,355,23.643000000000065,19.82,443.96701902485876,
Silence Suzuka,356,23.709600000000066,19.82,445.2870310248588,
Silence Suzuka,357,23.776200000000067,19.82,446.6064441362543,
Silence Suzuka,358,23.842800000000068,19.82,447.9258725224371,
Silence Suzuka,359,23.90940000000007,19.82,449.2458845224371,
Silence Suzuka,360,23.97600000000007,19.82,450.56533519651225,
Silence Suzuka,361,24.04260000000007,19.82,451.8847442402553,
Silence Suzuka,362,24.109200000000072,19.82,453.20475624025534,
Silence Suzuka,363,24.175800000000073,19.82,454.5242102703448,
Silence Suzuka,364,24.242400000000075,19.82,455.84370087096886,
Silence Suzuka,365,24.309000000000076,19.82,457.1637128709689,
Silence Suzuka,366,24.375600000000077,19.82,458.4830832896151,
Silence Suzuka,367,24.442200000000078,19.82,459.8025579952791,
Silence Suzuka,368,24.50880000000008,19.82,461.1225699952791,
Silence Suzuka,369,24.57540000000008,19.82,462.4419795245185,
Silence Suzuka,370,24.64200000000008,19.82,463.7614236379249,
Silence Suzuka,371,24.708600000000082,19.82,465.0814356379249,
Silence Suzuka,372,24.775200000000083,19.82,466.4008848629991,
Silence Suzuka,373,24.841800000000084,19.82,467.7202855353519,
Silence Suzuka,374,24.908400000000086,19.82,469.0402975353519,
Silence Suzuka,375,24.975000000000087,19.82,470.35972806561944,
Silence Suzuka,376,25.041600000000088,19.82,471.6791549811259,
Silence Suzuka,377,25.10820000000009,19.82,472.99916698112594,
Silence Suzuka,378,25.17480000000009,19.82,474.3185745846668,
Silence Suzuka,379,25.24140000000009,19.82,475.6379867492598,
Silence Suzuka,380,25.308000000000092,19.82,476.95799874925984,
Silence Suzuka,381,25.374600000000093,19.82,478.27742584445497,
Silence Suzuka,382,25.441200000000094,19.82,479.5969240739734,
Silence Suzuka,383,25.507800000000096,19.82,480.91693607397343,
Silence Suzuka,384,25.574400000000097,19.82,482.2363585862631,
Silence Suzuka,385,25.641000000000098,19.82,483.5558939661232,
Silence Suzuka,386,25.7076000000001,19.82,484.875895080842,
Silence Suzuka,387,25.7742000000001,19.82,486.1954207160642,
Silence Suzuka,388,25.8408000000001,19.82,487.5150019594584,
Silence Suzuka,389,25.907400000000102,19.82,488.83500454616933,
Silence Suzuka,390,25.974000000000103,19.82,490.15463849258805,
Silence Suzuka,391,26.040600000000104,19.82,491.47424755917183,
Silence Suzuka,392,26.107200000000105,19.82,492.79425085724404,
Silence Suzuka,393,26.173800000000107,19.82,494.11389218983453,
Silence Suzuka,394,26.240400000000108,19.82,495.4336278122223,
Silence Suzuka,395,26.30700000000011,19.82,496.75363103184645,
Silence Suzuka,396,26.37360000000011,19.82,498.0733200014917,
Silence Suzuka,397,26.44020000000011,19.82,499.39310415802635,
Silence Suzuka,398,26.506800000000112,19.82,500.71311348134475,
Silence Suzuka,399,26.573400000000113,19.82,502.0328856518097,
Silence Suzuka,400,26.640000000000114,19.82,503.35275588291546,
Silence Suzuka,401,26.706600000000115,19.82,504.67276286065606,
Silence Suzuka,402,26.773200000000116,19.82,505.9925314815161,
Silence Suzuka,403,26.839800000000118,19.82,507.3125434815161,
Silence Suzuka,404,26.90640000000012,19.82,508.6324444472036,
Silence Suzuka,405,26.97300000000012,19.82,509.95235847762336,
Silence Suzuka,406,27.03960000000012,19.82,511.2723704776234,
Silence Suzuka,407,27.106200000000122,19.82,512.5922287680546,
Silence Suzuka,408,27.172800000000123,19.82,513.9122017083764,
Silence Suzuka,409,27.239400000000124,19.82,515.2322137083764,
Silence Suzuka,410,27.306000000000125,19.82,516.5521765529303,
Silence Suzuka,411,27.372600000000126,19.82,517.8721885529303,
Silence Suzuka,412,27.439200000000127,19.82,519.1922005529303,
Silence Suzuka,413,27.50580000000013,19.82,520.5122125529304,
Silence Suzuka,414,27.57240000000013,19.82,521.8322245529304,
Silence Suzuka,415,27.63900000000013,19.82,523.1522365529304,
Silence Suzuka,416,27.705600000000132,19.82,524.4722485529304,
Silence Suzuka,417,27.772200000000133,19.82,525.7922605529304,
Silence Suzuka,418,27.838800000000134,19.82,527.1122725529304,
Silence Suzuka,419,27.905400000000135,19.82,528.4322845529305,
Silence Suzuka,420,27.972000000000136,19.82,529.7522965529305,
Silence Suzuka,421,28.038600000000137,19.82,531.0722983492321,
Silence Suzuka,422,28.10520000000014,19.82,532.3923103492322,
Silence Suzuka,423,28.17180000000014,19.82,533.7123223492322,
Silence Suzuka,424,28.23840000000014,19.82,535.032308800859,
Silence Suzuka,425,28.305000000000142,19.82,536.352320800859,
Silence Suzuka,426,28.371600000000143,19.82,537.6723328008591,
Silence Suzuka,427,28.438200000000144,19.82,538.9923141304544,
Silence Suzuka,428,28.504800000000145,19.82,540.3123261304544,
Silence Suzuka,429,28.571400000000146,19.82,541.6323381304544,
Silence Suzuka,430,28.638000000000147,19.82,542.9523415424037,
Silence Suzuka,431,28.70460000000015,19.82,544.2723535424037,
Silence Suzuka,432,28.77120000000015,19.82,545.5923655424037,
Silence Suzuka,433,28.83780000000015,19.82,546.9123775424038,
Silence Suzuka,434,28.90440000000015,19.82,548.2323895424038,
Silence Suzuka,435,28.971000000000153,19.82,549.5524015424038,
Silence Suzuka,436,29.037600000000154,19.82,550.8724135424038,
Silence Suzuka,437,29.104200000000155,19.82,552.1924255424038,
Silence Suzuka,438,29.170800000000156,19.82,553.5124375424039,
Silence Suzuka,439,29.237400000000157,19.82,554.8324495424039,
Silence Suzuka,440,29.30400000000016,19.82,556.1497103309204,
